srtm,slope,aspect,pre_05,evap_07,pre_01,point_x,point_y,vegetation_real,vegetation_predicted,prognosis_res
403.0,18.3730431,289.7988892,0.0020527930232558,-0.0032556337209302,0.0007542220930232,92.8416740728,55.6789379289,1.0,1.0,TP
530.0,18.6825752,22.4569378,0.0020718488372093,-0.003274876744186,0.000752038372093,93.1630188057,55.6885788329,1.0,0.0,FN
534.0,12.5576811,262.4761658,0.0023022162790697,-0.0032468906976744,0.0008641720930232,92.8427845083,55.5896378494,1.0,1.0,TP
501.0,21.359972,284.1842957,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.1298206168,55.6063082663,1.0,1.0,TP
401.0,16.6046143,195.3955536,0.0023022162790697,-0.0032468906976744,0.0008641720930232,92.9258613068,55.5766620735,1.0,0.0,FN
505.0,18.9959412,308.1182861,0.0023022162790697,-0.0032468906976744,0.0008641720930232,92.86721892,55.5463982243,1.0,1.0,TP
514.0,16.7538891,311.6335449,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.1077699096,55.5514502214,1.0,1.0,TP
543.0,3.5842524,86.1859283,0.0023012418604651,-0.0033169325581395,0.0007189313953488,93.5314390039,55.5213310848,1.0,1.0,TP
474.0,22.4171772,225.8184509,0.0023022162790697,-0.0032468906976744,0.0008641720930232,93.0079270088,55.4831513541,1.0,1.0,TP
701.0,11.8911266,117.0720825,0.0023012418604651,-0.0033169325581395,0.0007189313953488,93.4883077611,55.4922202663,1.0,0.0,FN
505.0,23.2283764,323.6863403,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.1640335757,55.4206387358,1.0,1.0,TP
477.0,14.6567936,112.4794312,0.0023022162790697,-0.0032468906976744,0.0008641720930232,93.0562186526,55.3965830998,1.0,1.0,TP
496.0,12.1060734,277.8152771,0.0023022162790697,-0.0032468906976744,0.0008641720930232,92.8993161504,55.3784664945,1.0,1.0,TP
388.0,30.2627983,186.9727631,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.1688934401,55.3941091859,1.0,1.0,TP
600.0,11.7682886,0.0,0.0023022162790697,-0.0032468906976744,0.0008641720930232,93.0595081443,55.3788991096,1.0,1.0,TP
579.0,19.733963,267.3370056,0.0023022162790697,-0.0032468906976744,0.0008641720930232,93.0453008427,55.3691392248,1.0,1.0,TP
462.0,25.4196739,117.6883545,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.1420420423,55.3657705121,1.0,1.0,TP
527.0,13.9044561,43.6360703,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.2688778224,55.3729515107,1.0,1.0,TP
473.0,14.0212545,154.2900543,0.0024098895348837,-0.0034047430232558,0.0007783732558139,93.2070625864,55.3605333927,1.0,1.0,TP
378.0,1.7210062,33.6900673,0.0023358581395348,-0.0032435627906976,0.00086515,93.1611327573,55.3489878375,1.0,0.0,FN
670.0,5.7498493,335.5560303,0.0023358581395348,-0.0032435627906976,0.00086515,93.4066961208,55.3180689087,1.0,0.0,FN
567.0,15.1283789,241.460022,0.0023358581395348,-0.0032435627906976,0.00086515,93.218302477,55.2986189029,1.0,1.0,TP
443.0,20.7478447,119.6667175,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.8404172457,55.2676731737,1.0,1.0,TP
547.0,13.202548,303.4078369,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.9194402198,55.2723763062,1.0,1.0,TP
330.0,11.6578875,46.6365776,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.7315344963,55.2521620533,1.0,1.0,TP
420.0,23.2596588,343.6731567,0.0021891476744186,-0.0031639802325581,0.0009189837209302,93.0001363545,55.2681845267,1.0,1.0,TP
399.0,10.5553808,100.3048477,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.8911863272,55.2528182978,1.0,1.0,TP
677.0,7.2338448,293.1985779,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.7191783997,55.2335221348,1.0,1.0,TP
701.0,8.1658096,334.1790161,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.7665376014,55.2363982964,1.0,1.0,TP
657.0,2.0527751,305.5376892,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.769949219,55.218717717,1.0,1.0,TP
388.0,14.7100763,0.9093797,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.7908303305,55.1931492033,1.0,1.0,TP
439.0,5.9515843,272.2906189,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.9029133391,55.1909229733,1.0,1.0,TP
383.0,9.9702616,301.4295654,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.7784642545,55.174513568,1.0,1.0,TP
427.0,14.155488,172.4053497,0.0021891476744186,-0.0031639802325581,0.0009189837209302,92.8274434178,55.168524697,1.0,1.0,TP
757.0,12.1060734,24.0754986,0.002388703488372,-0.0032719709302325,0.0007365325581395,94.26879864,55.2195736242,1.0,1.0,TP
461.0,1.6876049,188.1300964,0.0022496,-0.0032786616279069,0.0009360209302325,96.2980348424,55.7800798378,1.0,0.0,FN
441.0,2.2636361,288.4349365,0.0022496,-0.0032786616279069,0.0009360209302325,96.2524675396,55.7519915587,1.0,1.0,TP
373.0,6.6037555,300.2564392,0.0022496,-0.0032786616279069,0.0009360209302325,96.2730071939,55.7081315164,1.0,1.0,TP
354.0,3.3890672,129.2894135,0.0021913023255813,-0.0032410755813953,0.0008970720930232,96.0171102157,55.691107612,1.0,0.0,FN
417.0,7.3939581,354.4724731,0.0022555279069767,-0.003300826744186,0.0009504139534883,96.7893323721,55.6961873017,1.0,0.0,FN
419.0,2.4563947,29.0546036,0.0023363686046511,-0.0032501104651162,0.000934553488372,95.9747504498,55.6363014197,1.0,0.0,FN
509.0,3.3384705,180.0,0.0024323616279069,-0.0033169127906976,0.0009778930232558,96.1903469881,55.5720646376,1.0,1.0,TP
339.0,11.9946594,205.559967,0.0023363686046511,-0.0032501104651162,0.000934553488372,96.0793143225,55.5596150982,1.0,1.0,TP
394.0,3.6469705,168.6900635,0.0026430081395348,-0.0033697476744186,0.0009920825581395,96.0753918664,55.2923658922,1.0,1.0,TP
148.0,2.160789,263.6598206,0.0016860918604651,-0.0033759186046511,0.0010483406976744,84.2880533374,56.2256783099,1.0,1.0,TP
218.0,4.4318199,323.7461548,0.0018243337209302,-0.003402676744186,0.0011337162790697,85.42213896619998,56.2760855845,1.0,0.0,FN
182.0,2.8624053,90.0,0.0018243337209302,-0.003402676744186,0.0011337162790697,85.3937683825,56.2635904409,1.0,0.0,FN
214.0,3.6469705,78.6900711,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.37599185489998,56.2250844526,1.0,0.0,FN
197.0,0.675206,225.0,0.0017407197674418,-0.003434665116279,0.0011628825581395,85.29817854009998,56.1702110688,1.0,1.0,TP
229.0,1.817522,23.1985893,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.3811947818,56.1711546222,1.0,0.0,FN
207.0,0.7548945,251.5650482,0.0017407197674418,-0.003434665116279,0.0011628825581395,85.2893584926,56.1509491599,1.0,0.0,FN
176.0,0.4774538,180.0,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.68704951729998,56.1985276749,1.0,1.0,TP
200.0,1.6876049,81.8698959,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.69393845259998,56.1811723085,1.0,0.0,FN
211.0,1.3917634,30.9637566,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.8407032517,56.1892959137,1.0,1.0,TP
233.0,2.6350265,185.1944275,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7804104031,56.1731688668,1.0,1.0,TP
236.0,2.0527751,125.5376816,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.8031659237,56.1576711799,1.0,1.0,TP
245.0,7.1796455,124.2157059,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.53629725119998,56.117036814,1.0,1.0,TP
194.0,6.1373796,215.537674,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.8861640268,56.1582744708,1.0,1.0,TP
255.0,3.0169613,161.5650482,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.53977053209998,56.1083624215,1.0,1.0,TP
218.0,3.109633,212.4711914,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.79408379839998,56.1384456097,1.0,1.0,TP
209.0,1.7210062,303.6900635,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.90547642619998,56.1514411718,1.0,1.0,TP
242.0,2.9018216,350.5376892,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.689647644,56.1079920541,1.0,1.0,TP
237.0,1.817522,23.1985893,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7055375132,56.1098683288,1.0,1.0,TP
227.0,2.7818863,239.0362396,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7918388986,56.1018559603,1.0,1.0,TP
225.0,6.4579549,6.3401909,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7317111565,56.0857029562,1.0,1.0,TP
237.0,5.8851295,165.9637604,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.4337475465,56.0410929805,1.0,1.0,TP
268.0,2.8821812,114.4439545,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.49714853339998,56.0487187358,1.0,1.0,TP
232.0,5.0062823,334.6538086,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7668944917,56.080761589,1.0,1.0,TP
203.0,3.0169613,341.5650635,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.3457170831,56.0122527771,1.0,1.0,TP
263.0,2.3859441,216.8699036,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.6785083766,56.0521623384,1.0,1.0,TP
248.0,3.8436682,352.8749695,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.6978035462,56.0453605613,1.0,1.0,TP
256.0,3.4389124,303.6900635,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7771357504,56.054716999,1.0,1.0,TP
232.0,5.1287117,158.1985931,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7646801823,56.0441682939,1.0,1.0,TP
263.0,1.6876049,171.8699036,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.834948999,56.034255986,1.0,1.0,TP
242.0,2.3859441,180.0,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7115074041,56.0106398732,1.0,1.0,TP
240.0,5.7888322,9.4623213,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.4458061735,55.9697990795,1.0,1.0,TP
259.0,1.9678638,104.0362473,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.9686478967,56.0316855858,1.0,0.0,FN
206.0,1.3502245,225.0,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7500348665,55.997022005,1.0,1.0,TP
257.0,0.7548945,198.4349518,0.0020367813953488,-0.003454803488372,0.0012239779069767,86.01961804299998,56.0285119232,1.0,1.0,TP
262.0,2.4563947,119.0546036,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.4843888701,55.9562639573,1.0,1.0,TP
244.0,1.6876049,261.8699036,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.7534464404,55.9883400577,1.0,1.0,TP
241.0,9.0155096,336.8014221,0.0019140674418604,-0.0033914186046511,0.0012662162790697,85.5352952251,55.9532911958,1.0,1.0,TP
244.0,0.4774538,0.0,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.90620618,55.9790231828,1.0,1.0,TP
209.0,0.9548413,180.0,0.0018587127906976,-0.0034563511627906,0.0012884720930232,85.6473790056,55.9212431774,1.0,0.0,FN
231.0,3.8140748,180.0,0.0020367813953488,-0.003454803488372,0.0012239779069767,85.99550885489998,55.9621795729,1.0,1.0,TP
226.0,2.7818863,120.9637604,0.0018587127906976,-0.0034563511627906,0.0012884720930232,85.5244361924,55.89743459,1.0,0.0,FN
252.0,4.7872906,174.2894135,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.698223704,55.9182025125,1.0,1.0,TP
235.0,2.160789,173.6598053,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.9456046649,55.9200590493,1.0,1.0,TP
248.0,1.509527,341.5650635,0.0018587127906976,-0.0034563511627906,0.0012884720930232,85.5698029934,55.8665166063,1.0,1.0,TP
219.0,3.1996014,296.5650635,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.7796405295,55.836986117,1.0,1.0,TP
226.0,5.601182,282.2647705,0.0018587127906976,-0.0034563511627906,0.0012884720930232,85.60961733819998,55.8076512556,1.0,0.0,FN
253.0,5.1287117,68.1985931,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.83035836409998,55.833890108,1.0,1.0,TP
260.0,3.769244,55.3048477,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.7864186564,55.819616116,1.0,1.0,TP
272.0,0.4774538,270.0,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.8089542301,55.8041090412,1.0,1.0,TP
250.0,4.1687398,329.0362549,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.87875543369998,55.7941678775,1.0,1.0,TP
237.0,5.3228526,243.4349518,0.0020576279069767,-0.0034624569767441,0.0013962848837209,85.9418235377,55.8015665195,1.0,1.0,TP
222.0,3.769244,325.3048401,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.0838186214,55.8180937864,1.0,1.0,TP
204.0,2.5695028,68.1985931,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.6780622127,56.084597558,1.0,1.0,TP
230.0,1.9678638,194.0362396,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.493524268,56.0460527399,1.0,1.0,TP
254.0,2.0527751,305.5376892,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.5253317436,56.0495955699,1.0,1.0,TP
278.0,6.18293,112.6198654,0.0019690988372093,-0.0033148441860465,0.0011975860465116,86.4046611494,56.0179763581,1.0,1.0,TP
217.0,4.2626929,333.4349365,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.50324075429998,56.0199477556,1.0,0.0,FN
232.0,4.7279425,130.9143829,0.0019690988372093,-0.0033148441860465,0.0011975860465116,86.2048865946,55.9772076601,1.0,1.0,TP
242.0,3.769244,124.6951523,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.6050433227,56.0131352953,1.0,1.0,TP
239.0,2.1343,153.4349518,0.0019690988372093,-0.0033148441860465,0.0011975860465116,86.14809735049998,55.9525607422,1.0,1.0,TP
247.0,11.8185062,347.3474426,0.0019690988372093,-0.0033148441860465,0.0011975860465116,86.4494333648,55.9867400667,1.0,1.0,TP
243.0,1.4320962,270.0,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.1514109966,55.9438672833,1.0,1.0,TP
252.0,2.3859441,90.0,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.6464401003,55.9905319796,1.0,1.0,TP
206.0,6.4579549,173.6598053,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.1738686959,55.9282959671,1.0,1.0,TP
298.0,3.0169613,71.5650482,0.0019690988372093,-0.0033148441860465,0.0011975860465116,86.4433025311,55.9588570494,1.0,0.0,FN
252.0,3.5204051,298.3007507,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.5702486497,55.973032877,1.0,1.0,TP
215.0,0.4774538,90.0,0.0019818441860465,-0.0032769930232558,0.0011449732558139,86.7449582633,55.9923091682,1.0,0.0,FN
287.0,3.5204051,298.3007507,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.41808321499998,55.9378913173,1.0,1.0,TP
319.0,4.0586643,356.6335449,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.4436665268,55.9135693651,1.0,1.0,TP
285.0,8.3999939,16.3895397,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.4818201038,55.8997202728,1.0,1.0,TP
266.0,6.80409,114.7751389,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.5325622656,55.8963329172,1.0,1.0,TP
226.0,3.109633,355.6012878,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.1403584467,55.8427756373,1.0,1.0,TP
286.0,7.653049,82.8749847,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.51994504879998,55.8858589882,1.0,1.0,TP
263.0,4.4951487,147.9946136,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.6023385615,55.8859794757,1.0,1.0,TP
238.0,5.8755727,301.759491,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.2259399854,55.8344551768,1.0,1.0,TP
331.0,4.7872906,275.7106018,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.4947320782,55.8649067204,1.0,1.0,TP
248.0,6.7296891,132.1375885,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.35888627059998,55.8314583509,1.0,1.0,TP
216.0,1.6876049,81.8698959,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.4095459896,55.8281216949,1.0,1.0,TP
196.0,12.4551001,271.0809326,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.7259380584,55.8634098543,1.0,1.0,TP
278.0,2.2636361,198.4349518,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.773448735,55.8686321387,1.0,1.0,TP
255.0,7.6675773,291.8014221,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.52343050899998,55.8318611509,1.0,1.0,TP
253.0,2.6350265,174.8055725,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.68162116819998,55.8494602501,1.0,1.0,TP
274.0,1.817522,203.1985931,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.7132773281,55.8529554002,1.0,1.0,TP
241.0,6.063765,205.559967,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.5898889781,55.8302187911,1.0,1.0,TP
210.0,3.3722868,188.1300964,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.26140313259998,55.7840745681,1.0,1.0,TP
183.0,3.0169613,198.4349518,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.3087454681,55.7894781253,1.0,1.0,TP
238.0,5.57096,340.0169067,0.0020850453488372,-0.0034180860465116,0.0014158848837209,86.32452931439998,55.7912752133,1.0,1.0,TP
311.0,1.9678638,104.0362473,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.6120926339,55.8145646336,1.0,1.0,TP
270.0,3.8436682,150.2551117,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.62790174529998,55.8163223462,1.0,1.0,TP
264.0,6.18293,202.619873,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.5046881657,55.7934982373,1.0,1.0,TP
297.0,1.9678638,284.0362549,0.0022646174418604,-0.0034212290697674,0.0013734988372093,86.9000128853,55.8371743361,1.0,1.0,TP
305.0,1.4320962,270.0,0.0022646174418604,-0.0034212290697674,0.0013734988372093,87.09009745209998,55.857682158,1.0,1.0,TP
305.0,3.0169613,288.4349365,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.7164776382,55.79894953,1.0,1.0,TP
297.0,2.160789,6.3401909,0.0022646174418604,-0.0034212290697674,0.0013734988372093,86.98540448919998,55.8283216891,1.0,1.0,TP
293.0,2.1343,206.5650482,0.0022646174418604,-0.0034212290697674,0.0013734988372093,87.04874317089998,55.8351463596,1.0,1.0,TP
243.0,4.8225422,147.0947571,0.0022646174418604,-0.0034212290697674,0.0013734988372093,87.19134033909998,55.8503813329,1.0,1.0,TP
315.0,5.1287117,21.8014088,0.0022368790697674,-0.0034116930232558,0.0014487662790697,86.68804079369998,55.7867451119,1.0,1.0,TP
299.0,3.0357237,45.0,0.0022646174418604,-0.0034212290697674,0.0013734988372093,86.9978176095,55.7934520869,1.0,1.0,TP
247.0,2.9018216,189.462326,0.0022646174418604,-0.0034212290697674,0.0013734988372093,87.19078777529998,55.8050866876,1.0,1.0,TP
152.0,1.0127504,225.0,0.0020512837209302,-0.0033083802325581,0.0011687604651162,88.0685168218,56.3821798958,1.0,1.0,TP
163.0,0.4774538,90.0,0.0020512837209302,-0.0033083802325581,0.0011687604651162,88.24593452589998,56.399303257,1.0,1.0,TP
150.0,0.4774538,270.0,0.0020512837209302,-0.0033083802325581,0.0011687604651162,88.18426667049998,56.3843671964,1.0,1.0,TP
148.0,1.0675203,206.5650482,0.0020512837209302,-0.0033083802325581,0.0011687604651162,88.21652383699998,56.387469322,1.0,1.0,TP
131.0,2.4563947,240.9454041,0.0020187093023255,-0.003285376744186,0.0011459860465116,87.8971344259,56.3473374973,1.0,1.0,TP
242.0,2.7199233,52.1250153,0.0022646174418604,-0.0034212290697674,0.0013734988372093,87.2224531026,55.8084499418,1.0,1.0,TP
186.0,3.109633,327.5288086,0.0020587430232558,-0.0033245755813953,0.0011221848837209,88.5855755772,56.3772989571,1.0,1.0,TP
258.0,1.3502245,45.0,0.0020587430232558,-0.0033245755813953,0.0011221848837209,88.6989017203,56.3337627603,1.0,1.0,TP
252.0,5.1287117,248.1985931,0.0020126325581395,-0.0032841116279069,0.0010075197674418,88.9759111804,56.3499683302,1.0,0.0,FN
248.0,1.4320962,270.0,0.0020587430232558,-0.0033245755813953,0.0011221848837209,88.7259585092,56.3002405676,1.0,1.0,TP
377.0,4.1140752,10.0079794,0.0020228744186046,-0.0032586674418604,0.0008797860465116,89.5496671888,56.0855871511,1.0,0.0,FN
332.0,5.0623069,48.8140755,0.0021875988372093,-0.0034080325581395,0.0010339988372093,91.298938473,56.3210173982,1.0,0.0,FN
363.0,9.5086565,95.7105942,0.0021730255813953,-0.003349638372093,0.0009462023255813,90.8880353984,56.1837343237,1.0,1.0,TP
322.0,2.160789,263.6598206,0.0021730255813953,-0.003349638372093,0.0009462023255813,91.0032206645,56.1832879412,1.0,1.0,TP
378.0,5.7596207,38.2901611,0.0021730255813953,-0.003349638372093,0.0009462023255813,90.9312818102,56.142142276,1.0,1.0,TP
353.0,5.4792686,92.4895554,0.0021730255813953,-0.003349638372093,0.0009462023255813,90.8917128467,56.1033569331,1.0,1.0,TP
317.0,4.7636418,53.1301003,0.0019913337209302,-0.0032662674418604,0.0009750802325581,91.7655784069,56.3709916575,1.0,0.0,FN
316.0,1.7210062,33.6900673,0.0019913337209302,-0.0032662674418604,0.0009750802325581,91.7818299517,56.3720758959,1.0,1.0,TP
385.0,1.3502245,315.0,0.0020447174418604,-0.003336365116279,0.0009136755813953,92.1635071932,56.3611621829,1.0,1.0,TP
365.0,2.0527751,35.5376778,0.0020447174418604,-0.003336365116279,0.0009136755813953,92.1797659008,56.3621942316,1.0,1.0,TP
375.0,2.1343,153.4349518,0.0020447174418604,-0.003336365116279,0.0009136755813953,92.2504634373,56.3398494683,1.0,1.0,TP
403.0,4.8575335,281.3099365,0.0020447174418604,-0.003336365116279,0.0009136755813953,92.0431407584,56.3087576582,1.0,1.0,TP
393.0,6.2010536,212.4711914,0.0019913337209302,-0.0032662674418604,0.0009750802325581,91.8828429713,56.2893489501,1.0,0.0,FN
531.0,5.2374763,90.0,0.0023424930232558,-0.0033731837209302,0.0009146941860465,92.1852488483,56.1837880969,1.0,1.0,TP
461.0,10.3573103,316.8475952,0.0023424930232558,-0.0033731837209302,0.0009146941860465,92.1575832529,56.0836833035,1.0,1.0,TP
632.0,4.1140752,349.9920044,0.0019755232558139,-0.0030709697674418,0.0007380953488372,92.3102609451,56.057619484,1.0,1.0,TP
459.0,9.1910334,258.1113586,0.0023424930232558,-0.0033731837209302,0.0009146941860465,92.2513608362,56.0270814709,1.0,0.0,FN
420.0,28.81357,89.1319504,0.0023424930232558,-0.0033731837209302,0.0009146941860465,92.2389879489,56.0084155055,1.0,1.0,TP
570.0,7.5061426,288.4349365,0.0019755232558139,-0.0030709697674418,0.0007380953488372,92.416190818,56.0195485904,1.0,0.0,FN
552.0,11.8048344,156.5014343,0.0023424930232558,-0.0033731837209302,0.0009146941860465,92.1281739076,55.9923774713,1.0,1.0,TP
630.0,2.160789,353.6598206,0.0023424930232558,-0.0033731837209302,0.0009146941860465,92.1981927988,55.970050153,1.0,1.0,TP
470.0,20.5444126,61.4403801,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.3522095226,55.9351075252,1.0,1.0,TP
362.0,17.7753162,297.8972778,0.0023567965116279,-0.0033605174418604,0.0008758093023255,92.0507531171,55.8979155901,1.0,1.0,TP
507.0,5.7888322,189.462326,0.0023567965116279,-0.0033605174418604,0.0008758093023255,91.9724364919,55.8838270393,1.0,0.0,FN
378.0,24.4214268,222.7688293,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.5844855637,55.9137154035,1.0,1.0,TP
357.0,15.4031258,266.5317688,0.0023567965116279,-0.0033605174418604,0.0008758093023255,92.2811171138,55.8859188287,1.0,0.0,FN
546.0,1.0675203,296.5650635,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.3613891206,55.8909844467,1.0,1.0,TP
457.0,19.4160976,276.7889709,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.4595549915,55.8881671146,1.0,1.0,TP
440.0,26.2257404,231.8699951,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.4453108645,55.8783447723,1.0,1.0,TP
438.0,12.9588423,328.3245239,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.5577056737,55.8852709314,1.0,1.0,TP
410.0,10.451643,341.5650635,0.0023567965116279,-0.0033605174418604,0.0008758093023255,92.2866711031,55.8594466429,1.0,1.0,TP
382.0,18.3514481,57.3080139,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.3027123935,55.8604633,1.0,1.0,TP
627.0,7.9732332,22.7509766,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.3508415482,55.8635006171,1.0,1.0,TP
434.0,19.5336113,319.7636414,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.6736605747,55.874434302,1.0,1.0,TP
407.0,17.2067986,336.1940613,0.0023567965116279,-0.0033605174418604,0.0008758093023255,92.0518745326,55.8174807733,1.0,1.0,TP
547.0,19.9534454,148.1340179,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.3421452479,55.8271892292,1.0,1.0,TP
607.0,10.1979771,103.3924942,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.4222980597,55.8322152545,1.0,1.0,TP
536.0,20.3853188,300.3026733,0.0023567965116279,-0.0033605174418604,0.0008758093023255,92.2158112631,55.8102142111,1.0,1.0,TP
453.0,29.2397919,171.8699036,0.0023567965116279,-0.0033605174418604,0.0008758093023255,92.1536272518,55.7972659551,1.0,1.0,TP
480.0,14.203598,327.0947571,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.3938802388,55.8125583923,1.0,1.0,TP
305.0,13.3622007,88.9949112,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.493633694,55.8008866018,1.0,1.0,TP
316.0,13.8132429,0.9710212,0.0021590662790697,-0.0032736186046511,0.0007850162790697,92.5417008015,55.8038489477,1.0,1.0,TP
234.0,5.0623069,318.8140869,0.0019571593023255,-0.003074438372093,0.0010861093023255,93.7511413933,56.3179182443,1.0,1.0,TP
224.0,2.7199233,105.2551193,0.0019571593023255,-0.003074438372093,0.0010861093023255,93.7231604103,56.2897504668,1.0,1.0,TP
462.0,11.8048344,66.5014343,0.002150776744186,-0.0031676674418604,0.0008615906976744,93.7444291103,56.1660007809,1.0,1.0,TP
436.0,9.2566824,237.5288086,0.002150776744186,-0.0031676674418604,0.0008615906976744,93.5870037223,56.1311224882,1.0,1.0,TP
409.0,13.4096718,174.9868927,0.002150776744186,-0.0031676674418604,0.0008615906976744,93.6533152946,56.1256513814,1.0,1.0,TP
312.0,5.3228526,169.6951599,0.002150776744186,-0.0031676674418604,0.0008615906976744,93.541551769,56.1108972842,1.0,1.0,TP
443.0,10.0522299,156.4477386,0.002150776744186,-0.0031676674418604,0.0008615906976744,93.68722668,56.1184823727,1.0,1.0,TP
287.0,8.4394503,231.8427734,0.002150776744186,-0.0031676674418604,0.0008615906976744,93.5608469957,56.0940711599,1.0,1.0,TP
